taxonKey,scientificName,rank,taxonomicStatus,kingdom,includes
2889378,Fagopyrum tataricum (L.) Gaertn.,SPECIES,ACCEPTED,Plantae,2889378: Fagopyrum tataricum (L.) Gaertn.
2889934,Tropaeolum majus L.,SPECIES,ACCEPTED,Plantae,2889934: Tropaeolum majus L.
2889980,Geranium ×magnificum Hyl.,SPECIES,ACCEPTED,Plantae,2889980: Geranium ×magnificum Hyl.
2890013,Geranium divaricatum Ehrh.,SPECIES,ACCEPTED,Plantae,2890013: Geranium divaricatum Ehrh.
2890035,Geranium ×oxonianum P.F.Yeo,SPECIES,ACCEPTED,Plantae,2890035: Geranium ×oxonianum P.F.Yeo
2890122,Geranium pyrenaicum Burm.f.,SPECIES,ACCEPTED,Plantae,2890122: Geranium pyrenaicum Burm.f.
2890287,Geranium nodosum L.,SPECIES,ACCEPTED,Plantae,2890287: Geranium nodosum L.
2890502,Geranium endressii J.Gay,SPECIES,ACCEPTED,Plantae,2890502: Geranium endressii J.Gay
2890541,Geranium purpureum Vill.,SPECIES,ACCEPTED,Plantae,2890541: Geranium purpureum Vill.
2890623,Geranium carolinianum L.,SPECIES,ACCEPTED,Plantae,2890623: Geranium carolinianum L.
2890651,Geranium psilostemon Ledeb.,SPECIES,ACCEPTED,Plantae,2890651: Geranium psilostemon Ledeb.
2890739,Geranium versicolor L.,SPECIES,ACCEPTED,Plantae,2890739: Geranium versicolor L.
2890957,Geranium renardii Trautv.,SPECIES,ACCEPTED,Plantae,2890957: Geranium renardii Trautv.
2890972,Geranium wallichianum D.Don ex Sweet,SPECIES,ACCEPTED,Plantae,2890972: Geranium wallichianum D.Don ex Sweet
2890995,Geranium ×cantabrigiense P.F.Yeo,SPECIES,ACCEPTED,Plantae,2890995: Geranium ×cantabrigiense P.F.Yeo
2891079,Geranium macrorrhizum L.,SPECIES,ACCEPTED,Plantae,2891079: Geranium macrorrhizum L.
2891390,Geranium phaeum L.,SPECIES,ACCEPTED,Plantae,2891390: Geranium phaeum L.
2891617,Erodium brachycarpum (Godr.) Thell.,SPECIES,ACCEPTED,Plantae,2891617: Erodium brachycarpum (Godr.) Thell.
2891624,Erodium cygnorum Nees,SPECIES,ACCEPTED,Plantae,2891624: Erodium cygnorum Nees
2891628,Erodium botrys (Cav.) Bertol.,SPECIES,ACCEPTED,Plantae,2891628: Erodium botrys (Cav.) Bertol.
2891664,Oxalis articulata Savigny,SPECIES,ACCEPTED,Plantae,2891664: Oxalis articulata Savigny
2891677,Oxalis dillenii Jacq.,SPECIES,ACCEPTED,Plantae,2891677: Oxalis dillenii Jacq.
2891707,Oxalis debilis Kunth,SPECIES,ACCEPTED,Plantae,2891707: Oxalis debilis Kunth | 3626865: Oxalis corymbosa DC.
2891755,Oxalis latifolia Kunth,SPECIES,ACCEPTED,Plantae,2891755: Oxalis latifolia Kunth
2891770,Impatiens glandulifera Royle,SPECIES,ACCEPTED,Plantae,2891770: Impatiens glandulifera Royle | 2891771: Impatiens roylei Walp.
2891774,Impatiens capensis Meerb.,SPECIES,ACCEPTED,Plantae,2891774: Impatiens capensis Meerb.
2891782,Impatiens parviflora DC.,SPECIES,ACCEPTED,Plantae,2891782: Impatiens parviflora DC.
2891783,Impatiens balfourii Hook.fil.,SPECIES,ACCEPTED,Plantae,2891783: Impatiens balfourii Hook.fil.
2892272,Rubia tinctorum L.,SPECIES,ACCEPTED,Plantae,2892272: Rubia tinctorum L.
2913169,Galium parisiense L.,SPECIES,ACCEPTED,Plantae,2913169: Galium parisiense L. | 8925248: Galium parisiense var. parisiense
2913219,Galium anglicum Huds.,SPECIES,ACCEPTED,Plantae,2914818: Galium parisiense var. leiocarpum Tausch
2914501,Galium tenuissimum M.Bieb.,SPECIES,ACCEPTED,Plantae,2914501: Galium tenuissimum M.Bieb.
2914590,Galium murale (L.) All.,SPECIES,ACCEPTED,Plantae,2914590: Galium murale (L.) All.
2914754,Galium verrucosum Huds.,SPECIES,ACCEPTED,Plantae,2914754: Galium verrucosum Huds.
2916662,Asperula arvensis L.,SPECIES,ACCEPTED,Plantae,2916662: Asperula arvensis L.
2916767,Asperula tinctoria L.,SPECIES,ACCEPTED,Plantae,2916767: Asperula tinctoria L.
2916822,Asperula laevigata L.,SPECIES,ACCEPTED,Plantae,2916822: Asperula laevigata L.
2916975,Asperula taurina L.,SPECIES,ACCEPTED,Plantae,2916975: Asperula taurina L.
2925303,Lantana camara L.,SPECIES,ACCEPTED,Plantae,2925303: Lantana camara L.
2925351,Clerodendrum bungei Steud.,SPECIES,ACCEPTED,Plantae,2925351: Clerodendrum bungei Steud.
2925366,Clerodendrum trichotomum Thunb.,SPECIES,ACCEPTED,Plantae,2925366: Clerodendrum trichotomum Thunb.
2925496,Verbena rigida Spreng.,SPECIES,ACCEPTED,Plantae,2925496: Verbena rigida Spreng.
2925514,Verbena bonariensis L.,SPECIES,ACCEPTED,Plantae,2925514: Verbena bonariensis L.
2925527,Verbena hastata L.,SPECIES,ACCEPTED,Plantae,2925527: Verbena hastata L.
2925530,Verbena urticifolia L.,SPECIES,ACCEPTED,Plantae,2925530: Verbena urticifolia L.
2925532,Verbena bracteata Cav. ex Lag. & Rodr.,SPECIES,ACCEPTED,Plantae,2925532: Verbena bracteata Cav. ex Lag. & Rodr.
2925754,Lappula marginata (M.Bieb.) Gürke,SPECIES,ACCEPTED,Plantae,2925754: Lappula marginata (M.Bieb.) Gürke
2925756,Lappula squarrosa (Retz.) Dumort.,SPECIES,ACCEPTED,Plantae,2925756: Lappula squarrosa (Retz.) Dumort. | 8266202: Lappula echinata Fritsch
2925767,Heliotropium europaeum L.,SPECIES,ACCEPTED,Plantae,2925767: Heliotropium europaeum L.
2925816,Cynoglossum amabile Stapf & J.R.Drumm.,SPECIES,ACCEPTED,Plantae,2925816: Cynoglossum amabile Stapf & J.R.Drumm.
2925870,Amsinckia menziesii (Lehm.) A.Nelson & J.F.Macbr.,SPECIES,ACCEPTED,Plantae,6395044: Amsinckia menziesii var. menziesii | 4058401: Amsinckia micrantha Suksd. | 6395134: Amsinckia intermedia Fisch. & C.A.Mey. | 4067952: Amsinckia retrorsa Suksd.
2925874,Amsinckia lycopsoides Lehm.,SPECIES,ACCEPTED,Plantae,2925874: Amsinckia lycopsoides Lehm.
2925877,Amsinckia tessellata A.Gray,SPECIES,ACCEPTED,Plantae,2925877: Amsinckia tessellata A.Gray
2925879,Amsinckia eastwoodiae J.F.Macbr.,SPECIES,ACCEPTED,Plantae,2925879: Amsinckia eastwoodiae J.F.Macbr.
2925895,Echium plantagineum L.,SPECIES,ACCEPTED,Plantae,2925895: Echium plantagineum L.
2926041,Nonea rosea (M.Bieb.) Link,SPECIES,ACCEPTED,Plantae,2926041: Nonea rosea (M.Bieb.) Link
2926042,Nonea lutea (Desr.) DC.,SPECIES,ACCEPTED,Plantae,2926042: Nonea lutea (Desr.) DC.
2926045,Brunnera macrophylla (Adams) I.M.Johnst.,SPECIES,ACCEPTED,Plantae,2926045: Brunnera macrophylla (Adams) I.M.Johnst.
2926048,Omphalodes verna Moench,SPECIES,ACCEPTED,Plantae,2926048: Omphalodes verna Moench
2926055,Asperugo procumbens L.,SPECIES,ACCEPTED,Plantae,2926055: Asperugo procumbens L.
2926066,Symphytum asperum Lepech.,SPECIES,ACCEPTED,Plantae,2926066: Symphytum asperum Lepech.
2926108,Cerinthe major L.,SPECIES,ACCEPTED,Plantae,2926108: Cerinthe major L.
2926110,Borago officinalis L.,SPECIES,ACCEPTED,Plantae,2926110: Borago officinalis L.
2926130,Pentaglottis sempervirens (L.) Tausch ex L.H.Bailey,SPECIES,ACCEPTED,Plantae,2926130: Pentaglottis sempervirens (L.) Tausch ex L.H.Bailey | 5341260: Anchusa sempervirens L.
2926572,Physostegia virginiana (L.) Benth.,SPECIES,ACCEPTED,Plantae,2926572: Physostegia virginiana (L.) Benth.
2926613,Origanum onites L.,SPECIES,ACCEPTED,Plantae,2926613: Origanum onites L.
2926681,Lamium confertum Fr.,SPECIES,ACCEPTED,Plantae,2926681: Lamium confertum Fr.
2926686,Sideritis lanata L.,SPECIES,ACCEPTED,Plantae,2926686: Sideritis lanata L.
2926688,Sideritis montana L.,SPECIES,ACCEPTED,Plantae,2926688: Sideritis montana L.
2926884,Satureja montana L.,SPECIES,ACCEPTED,Plantae,2926884: Satureja montana L.
2926885,Satureja hortensis L.,SPECIES,ACCEPTED,Plantae,2926885: Satureja hortensis L.
2926992,Salvia hispanica L.,SPECIES,ACCEPTED,Plantae,2926992: Salvia hispanica L.
2926995,Salvia verticillata L.,SPECIES,ACCEPTED,Plantae,2926995: Salvia verticillata L.
2927000,Salvia sclarea L.,SPECIES,ACCEPTED,Plantae,2927000: Salvia sclarea L.
2927001,Salvia reflexa Hornem.,SPECIES,ACCEPTED,Plantae,2927001: Salvia reflexa Hornem.
2927004,Salvia officinalis L.,SPECIES,ACCEPTED,Plantae,2927004: Salvia officinalis L.
2927026,Salvia glutinosa L.,SPECIES,ACCEPTED,Plantae,2927026: Salvia glutinosa L.
2927028,Salvia nemorosa L.,SPECIES,ACCEPTED,Plantae,2927028: Salvia nemorosa L.
2927096,Ocimum basilicum L.,SPECIES,ACCEPTED,Plantae,2927096: Ocimum basilicum L.
2927174,Mentha requienii Benth.,SPECIES,ACCEPTED,Plantae,2927174: Mentha requienii Benth.
2927220,Dracocephalum parviflorum Nutt.,SPECIES,ACCEPTED,Plantae,2927220: Dracocephalum parviflorum Nutt.
2927222,Dracocephalum moldavica L.,SPECIES,ACCEPTED,Plantae,2927222: Dracocephalum moldavica L.
2927230,Stachys byzantina K.Koch,SPECIES,ACCEPTED,Plantae,2927230: Stachys byzantina K.Koch
2927303,Lavandula stoechas L.,SPECIES,ACCEPTED,Plantae,2927303: Lavandula stoechas L.
2927305,Lavandula angustifolia Mill.,SPECIES,ACCEPTED,Plantae,2927305: Lavandula angustifolia Mill.
2927363,Pycnanthemum verticillatum (Michx.) Pers.,SPECIES,ACCEPTED,Plantae,2927363: Pycnanthemum verticillatum (Michx.) Pers.
2927484,Cuscuta suaveolens Ser.,SPECIES,ACCEPTED,Plantae,2927484: Cuscuta suaveolens Ser.
2927492,Cuscuta gronovii Willd. ex Schult.,SPECIES,ACCEPTED,Plantae,2927492: Cuscuta gronovii Willd. ex Schult.
2927530,Cuscuta epilinum Weihe,SPECIES,ACCEPTED,Plantae,2927530: Cuscuta epilinum Weihe
2927684,Navarretia squarrosa (Eschsch.) Hook. & Arn.,SPECIES,ACCEPTED,Plantae,2927684: Navarretia squarrosa (Eschsch.) Hook. & Arn.
2927727,Phlox subulata L.,SPECIES,ACCEPTED,Plantae,2927727: Phlox subulata L. | 4056708: Phlox setacea L.
2927744,Phlox paniculata L.,SPECIES,ACCEPTED,Plantae,2927744: Phlox paniculata L.
2927783,Phlox maculata L.,SPECIES,ACCEPTED,Plantae,2927783: Phlox maculata L.
2927850,Polemonium caeruleum L.,SPECIES,ACCEPTED,Plantae,2927850: Polemonium caeruleum L.
2928026,Nemophila menziesii Hook. & Arn.,SPECIES,ACCEPTED,Plantae,2928026: Nemophila menziesii Hook. & Arn.
2928034,Nemophila maculata Benth. ex Lindl.,SPECIES,ACCEPTED,Plantae,2928034: Nemophila maculata Benth. ex Lindl.
2928226,Phacelia tanacetifolia Benth.,SPECIES,ACCEPTED,Plantae,2928226: Phacelia tanacetifolia Benth.
2928238,Phacelia campanularia A.Gray,SPECIES,ACCEPTED,Plantae,2928238: Phacelia campanularia A.Gray
2928534,Ipomoea nil (L.) Roth,SPECIES,ACCEPTED,Plantae,7324046: Ipomoea hederacea var. hederacea
2928538,Ipomoea hederacea Jacq.,SPECIES,ACCEPTED,Plantae,2928538: Ipomoea hederacea Jacq. | 2928622: Ipomoea hederacea var. integriuscula A.Gray
2928560,Ipomoea coccinea L.,SPECIES,ACCEPTED,Plantae,2928560: Ipomoea coccinea L.
2928576,Ipomoea purpurea (L.) Roth,SPECIES,ACCEPTED,Plantae,2928576: Ipomoea purpurea (L.) Roth
2928583,Ipomoea ×leucantha Jacq.,SPECIES,ACCEPTED,Plantae,3681600: Ipomoea lacunosa f. purpurata Fernald
2928584,Ipomoea lacunosa L.,SPECIES,ACCEPTED,Plantae,2928584: Ipomoea lacunosa L.
2928589,Ipomoea tricolor Cav.,SPECIES,ACCEPTED,Plantae,2928589: Ipomoea tricolor Cav.
2928666,Dichondra micrantha Urb.,SPECIES,ACCEPTED,Plantae,2928666: Dichondra micrantha Urb.
2928668,Dichondra argentea Humb. & Bonpl. ex Willd.,SPECIES,ACCEPTED,Plantae,2928668: Dichondra argentea Humb. & Bonpl. ex Willd.
2928751,Datura stramonium L.,SPECIES,ACCEPTED,Plantae,2928751: Datura stramonium L. | 2928753: Datura stramonium var. tatula (L.) Torr. | 6402349: Datura stramonium var. stramonium | 12375942: Datura stramonium var. inermis (Juss. ex Jacq.) C.E.Lundstr.
2928755,Datura innoxia Mill.,SPECIES,ACCEPTED,Plantae,2928755: Datura innoxia Mill.
2928759,Nicotiana langsdorffii Weinm.,SPECIES,DOUBTFUL,Plantae,2928759: Nicotiana langsdorffii Weinm.
2928761,Nicotiana alata Link & Otto,SPECIES,ACCEPTED,Plantae,2928761: Nicotiana alata Link & Otto
2928767,Nicotiana sylvestris Speg.,SPECIES,ACCEPTED,Plantae,2928767: Nicotiana sylvestris Speg.
2928774,Nicotiana tabacum L.,SPECIES,ACCEPTED,Plantae,2928774: Nicotiana tabacum L.
2928775,Nicotiana rustica L.,SPECIES,ACCEPTED,Plantae,2928775: Nicotiana rustica L.
2928783,Nicotiana glauca Graham,SPECIES,ACCEPTED,Plantae,2928783: Nicotiana glauca Graham
2928805,Jaltomata procumbens (Cav.) J.L.Gentry,SPECIES,ACCEPTED,Plantae,2928805: Jaltomata procumbens (Cav.) J.L.Gentry
2928809,Lycium chinense Mill.,SPECIES,ACCEPTED,Plantae,2928809: Lycium chinense Mill.
2928835,Lycium barbarum L.,SPECIES,ACCEPTED,Plantae,2928835: Lycium barbarum L.
2928859,Petunia ×atkinsiana D.Don ex Loudon,SPECIES,ACCEPTED,Plantae,2928859: Petunia ×atkinsiana D.Don ex Loudon | 3802845: Petunia ×punctata Paxton
2928861,Petunia integrifolia (Hook.) Schinz & Thell.,SPECIES,ACCEPTED,Plantae,2928861: Petunia integrifolia (Hook.) Schinz & Thell.
2928905,Calibrachoa parviflora (Juss.) D' Arcy,SPECIES,ACCEPTED,Plantae,2928906: Petunia parviflora Juss.
2928979,Hyoscyamus albus L.,SPECIES,ACCEPTED,Plantae,2928979: Hyoscyamus albus L.
2929505,Solanum villosum Mill.,SPECIES,ACCEPTED,Plantae,2929505: Solanum villosum Mill. | 6290046: Solanum villosum subsp. miniatum (Bernh. ex Willd.) Edmonds | 3802956: Solanum villosum subsp. villosum
2929710,Solanum chenopodioides Lam.,SPECIES,ACCEPTED,Plantae,2929710: Solanum chenopodioides Lam. | 2929718: Solanum sublobatum Willd. ex Roem. & Schult.
2929800,Solanum angustifolium Houst. ex Mill.,SPECIES,ACCEPTED,Plantae,2930922: Solanum rostratum Dunal | 2930930: Solanum cornutum Lam.
2929847,Solanum aethiopicum L.,SPECIES,ACCEPTED,Plantae,2929847: Solanum aethiopicum L. | 2929870: Solanum racemiflorum Dunal
2929892,Solanum elaeagnifolium Cav.,SPECIES,ACCEPTED,Plantae,2929892: Solanum elaeagnifolium Cav.
2930137,Solanum lycopersicum L.,SPECIES,ACCEPTED,Plantae,2930137: Solanum lycopersicum L. | 4274699: Solanum lycopersicum var. lycopersicum
2930222,Solanum americanum Mill.,SPECIES,ACCEPTED,Plantae,2930222: Solanum americanum Mill. | 2930080: Solanum ptychanthum Dunal
2930262,Solanum tuberosum L.,SPECIES,ACCEPTED,Plantae,2930262: Solanum tuberosum L.
2930805,Solanum sarrachoides Sendtn.,SPECIES,ACCEPTED,Plantae,2930805: Solanum sarrachoides Sendtn.
2931104,Solanum pseudocapsicum L.,SPECIES,ACCEPTED,Plantae,2931104: Solanum pseudocapsicum L.
2931237,Solanum triflorum Nutt.,SPECIES,ACCEPTED,Plantae,2931237: Solanum triflorum Nutt. | 2931238: Solanum triflorum var. ponticum (Prodan) Borza | 9288303: Solanum triflorum var. triflorum
2931738,Solanum pimpinellifolium L.,SPECIES,ACCEPTED,Plantae,2931738: Solanum pimpinellifolium L.
2931914,Solanum viarum Dunal,SPECIES,ACCEPTED,Plantae,2931914: Solanum viarum Dunal
2932011,Solanum carolinense L.,SPECIES,ACCEPTED,Plantae,2932011: Solanum carolinense L.
2932147,Solanum nitidibaccatum Bitter,SPECIES,ACCEPTED,Plantae,2932147: Solanum nitidibaccatum Bitter | 2932146: Solanum physalifolium var. nitidibaccatum (Bitter) Edmonds
2932184,Solanum sisymbriifolium Lam.,SPECIES,ACCEPTED,Plantae,2932184: Solanum sisymbriifolium Lam.
2932872,Solanum decipiens Opiz,SPECIES,ACCEPTED,Plantae,2932877: Solanum nigrum subsp. schultesii (Opiz) Wessely
2932905,Salpiglossis sinuata Ruiz & Pav.,SPECIES,ACCEPTED,Plantae,2932905: Salpiglossis sinuata Ruiz & Pav.
2932944,Capsicum annuum L.,SPECIES,ACCEPTED,Plantae,2932944: Capsicum annuum L.
2943190,Caragana arborescens Lam.,SPECIES,ACCEPTED,Plantae,2943190: Caragana arborescens Lam.
2945513,Cladrastis kentukea (Dum.Cours.) Rudd,SPECIES,ACCEPTED,Plantae,2945513: Cladrastis kentukea (Dum.Cours.) Rudd
2947311,Cicer arietinum L.,SPECIES,ACCEPTED,Plantae,2947311: Cicer arietinum L.
2948921,Cullen americanum (L.) Rydb.,SPECIES,ACCEPTED,Plantae,2948921: Cullen americanum (L.) Rydb. | 2948923: Psoralea americana L.
2951968,Ulex minor Roth,SPECIES,ACCEPTED,Plantae,2951968: Ulex minor Roth
2951998,Ulex gallii Planch.,SPECIES,ACCEPTED,Plantae,2951998: Ulex gallii Planch.
2956441,Colutea ×media Willd.,SPECIES,ACCEPTED,Plantae,2956441: Colutea ×media Willd.
2956442,Colutea orientalis Mill.,SPECIES,ACCEPTED,Plantae,2956442: Colutea orientalis Mill.
2957408,Senna obtusifolia (L.) H.S.Irwin & Barneby,SPECIES,ACCEPTED,Plantae,5354123: Cassia obtusifolia L. | 2957408: Senna obtusifolia (L.) H.S.Irwin & Barneby
2957966,Senna occidentalis (L.) Link,SPECIES,ACCEPTED,Plantae,7361030: Cassia occidentalis (L.) Rose
2959443,Gleditsia triacanthos L.,SPECIES,ACCEPTED,Plantae,2959443: Gleditsia triacanthos L. | 6376465: Gleditsia triacanthos f. inermis (L.) C.K.Schneid.
2963569,Styphnolobium japonicum (L.) Schott,SPECIES,ACCEPTED,Plantae,2963569: Styphnolobium japonicum (L.) Schott | 2963572: Sophora japonica L.
2963817,Lupinus luteus L.,SPECIES,ACCEPTED,Plantae,2963817: Lupinus luteus L.
2964025,Lupinus angustifolius L.,SPECIES,ACCEPTED,Plantae,2964025: Lupinus angustifolius L.
2964167,Lupinus albus L.,SPECIES,ACCEPTED,Plantae,2964167: Lupinus albus L.
2964355,Lupinus polyphyllus Lindl.,SPECIES,ACCEPTED,Plantae,2964355: Lupinus polyphyllus Lindl.
2965221,Medicago laciniata (L.) Mill.,SPECIES,ACCEPTED,Plantae,2965221: Medicago laciniata (L.) Mill.
2965232,Medicago carstiensis Wulfen,SPECIES,ACCEPTED,Plantae,2965232: Medicago carstiensis Wulfen
2965280,Medicago truncatula Gaertn.,SPECIES,ACCEPTED,Plantae,2965280: Medicago truncatula Gaertn.
2965299,Medicago orbicularis (L.) Bartal.,SPECIES,ACCEPTED,Plantae,2965299: Medicago orbicularis (L.) Bartal.
2965331,Medicago ×varia Martyn,SPECIES,ACCEPTED,Plantae,11395396: Medicago falcata var. sativa Schur | 2965331: Medicago ×varia Martyn | 2965344: Medicago sativa subsp. ambigua (Trautv.) Tutin
2965354,Medicago falcata L.,SPECIES,ACCEPTED,Plantae,2965354: Medicago falcata L.
2965397,Medicago scutellata (L.) Mill.,SPECIES,ACCEPTED,Plantae,2965397: Medicago scutellata (L.) Mill.
2965419,Medicago praecox DC.,SPECIES,ACCEPTED,Plantae,2965419: Medicago praecox DC.
2965434,Medicago monspeliaca (L.) Trautv.,SPECIES,ACCEPTED,Plantae,2965434: Medicago monspeliaca (L.) Trautv. | 5357345: Trigonella monspeliaca L.
2965438,Medicago rigidula (L.) All.,SPECIES,ACCEPTED,Plantae,2965438: Medicago rigidula (L.) All.
2965485,Medicago littoralis Rohde ex Loisel.,SPECIES,ACCEPTED,Plantae,2965485: Medicago littoralis Rohde ex Loisel.
2965531,Medicago polymorpha L.,SPECIES,ACCEPTED,Plantae,2965531: Medicago polymorpha L.
2970585,Sesbania herbacea (Mill.) McVaugh,SPECIES,ACCEPTED,Plantae,2970585: Sesbania herbacea (Mill.) McVaugh | 7394001: Sesbania exaltata (Raf.) Rydb. ex A.W.Hill
2971016,Melilotus indicus (L.) All.,SPECIES,ACCEPTED,Plantae,2971016: Melilotus indicus (L.) All. | 7592856: Trigonella smallii Coulot & Rabaute
2971024,Melilotus officinalis (L.) Pallas,SPECIES,DOUBTFUL,Plantae,2971024: Melilotus officinalis (L.) Pallas
2971033,Melilotus infestus Guss.,SPECIES,ACCEPTED,Plantae,2971033: Melilotus infestus Guss.
2971036,Melilotus elegans Salzm. ex Ser.,SPECIES,ACCEPTED,Plantae,2971036: Melilotus elegans Salzm. ex Ser.
2971095,Melilotus albus Medik.,SPECIES,ACCEPTED,Plantae,2971095: Melilotus albus Medik. | 9616723: Trigonella alba (Medik.) Coulot & Rabaute
2971112,Melilotus sulcatus Desf.,SPECIES,ACCEPTED,Plantae,2971112: Melilotus sulcatus Desf.
2972595,Onobrychis viciifolia Scop.,SPECIES,ACCEPTED,Plantae,2972595: Onobrychis viciifolia Scop.
2974753,Vicia lutea L.,SPECIES,ACCEPTED,Plantae,2974753: Vicia lutea L.
2974793,Vicia sylvatica L.,SPECIES,ACCEPTED,Plantae,2974793: Vicia sylvatica L.
2974811,Vicia pannonica Crantz,SPECIES,ACCEPTED,Plantae,9603492: Vicia pannonica var. pannonica | 2974811: Vicia pannonica Crantz
2974832,Vicia faba L.,SPECIES,ACCEPTED,Plantae,2974832: Vicia faba L.
2974887,Vicia ervilia (L.) Willd.,SPECIES,ACCEPTED,Plantae,2974887: Vicia ervilia (L.) Willd.
2974901,Vicia grandiflora Scop.,SPECIES,ACCEPTED,Plantae,2974901: Vicia grandiflora Scop.
2974946,Vicia dumetorum L.,SPECIES,ACCEPTED,Plantae,2974946: Vicia dumetorum L.
2975132,Vicia narbonensis L.,SPECIES,ACCEPTED,Plantae,2975132: Vicia narbonensis L.
2975135,Vicia serratifolia Jacq.,SPECIES,ACCEPTED,Plantae,2975135: Vicia serratifolia Jacq.
2975187,Vicia cuspidata Boiss.,SPECIES,ACCEPTED,Plantae,2975187: Vicia cuspidata Boiss.
2975257,Vicia hybrida L.,SPECIES,ACCEPTED,Plantae,2975257: Vicia hybrida L.
2975262,Vicia peregrina L.,SPECIES,ACCEPTED,Plantae,2975262: Vicia peregrina L.
2975309,Vicia bithynica (L.) L.,SPECIES,ACCEPTED,Plantae,2975309: Vicia bithynica (L.) L.
2975384,Vicia benghalensis L.,SPECIES,ACCEPTED,Plantae,2975384: Vicia benghalensis L.
2975416,Vicia monantha Retz.,SPECIES,ACCEPTED,Plantae,2975416: Vicia monantha Retz.
2975667,Galega officinalis L.,SPECIES,ACCEPTED,Plantae,2975667: Galega officinalis L.
2976091,Baptisia australis (L.) R.Br.,SPECIES,ACCEPTED,Plantae,2976091: Baptisia australis (L.) R.Br.
2977222,Ononis alopecuroides L.,SPECIES,ACCEPTED,Plantae,2977222: Ononis alopecuroides L.
2977234,Ononis natrix L.,SPECIES,ACCEPTED,Plantae,2977234: Ononis natrix L.
2982380,Vigna radiata (L.) R.Wilczek,SPECIES,ACCEPTED,Plantae,2982380: Vigna radiata (L.) R.Wilczek
2984306,Gunnera tinctoria (Molina) Mirb.,SPECIES,ACCEPTED,Plantae,2984306: Gunnera tinctoria (Molina) Mirb.
2984366,Soleirolia soleirolii (Req.) Dandy,SPECIES,ACCEPTED,Plantae,2984366: Soleirolia soleirolii (Req.) Dandy
2984466,Laportea aestuans (L.) Chew,SPECIES,ACCEPTED,Plantae,2984466: Laportea aestuans (L.) Chew
2984492,Celtis australis L.,SPECIES,ACCEPTED,Plantae,2984492: Celtis australis L.
2984532,Zelkova serrata (Thunb.) Makino,SPECIES,ACCEPTED,Plantae,2984532: Zelkova serrata (Thunb.) Makino
2984676,Pachysandra terminalis Siebold & Zucc.,SPECIES,ACCEPTED,Plantae,2984676: Pachysandra terminalis Siebold & Zucc.
2985863,Hylotelephium spectabile (Boreau) H.Ohba,SPECIES,ACCEPTED,Plantae,2985863: Hylotelephium spectabile (Boreau) H.Ohba | 9210845: Sedum spectabile Boreau
2985944,Kalanchoe blossfeldiana Poelln.,SPECIES,ACCEPTED,Plantae,2985944: Kalanchoe blossfeldiana Poelln.
2985949,Sempervivum tectorum L.,SPECIES,ACCEPTED,Plantae,2985949: Sempervivum tectorum L.
2985963,Deutzia crenata Siebold & Zucc.,SPECIES,ACCEPTED,Plantae,2985963: Deutzia crenata Siebold & Zucc.
2985964,Deutzia gracilis Siebold & Zucc.,SPECIES,ACCEPTED,Plantae,2985964: Deutzia gracilis Siebold & Zucc.
2985965,Deutzia scabra Thunb.,SPECIES,ACCEPTED,Plantae,2985965: Deutzia scabra Thunb. | 3645253: Deutzia sieboldiana Maxim.
2985986,Hydrangea arborescens L.,SPECIES,ACCEPTED,Plantae,8148205: Hydrangea arborescens var. grandiflora Lemoine | 2985986: Hydrangea arborescens L.
2985994,Hydrangea macrophylla (Thunb.) Ser.,SPECIES,ACCEPTED,Plantae,2985994: Hydrangea macrophylla (Thunb.) Ser.
2985995,Hydrangea paniculata Siebold,SPECIES,ACCEPTED,Plantae,2985995: Hydrangea paniculata Siebold
2986010,Philadelphus microphyllus A.Gray,SPECIES,ACCEPTED,Plantae,2986010: Philadelphus microphyllus A.Gray
